"3","地域で活躍する職業人に学ぶB","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5050","1"
"3","キャリアデザインと自己理解","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5051","1"
"3","キャリアデザインと対人関係","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7839","1"
"3","私たち（主権者）と公共・代表","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5052","1"
"3","多様なライフ・キャリアを考える－男女共同参画の視点から","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5053","1"
"3","D（ダイバーシティ）＆I（インクルージョン）入門","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5054","1"
"3","学ぶ・働く・生きる（2022）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5055","1"
"3","身近な生活における支援を考える","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7840","1"
"3","人生100年時代の学びと仕事を考える","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5056","1"
"3","地域社会におけるSDGs達成への取り組み","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5058","1"
"3","地域をデザインする思考と実践2022（西成）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5059","1"
"2","健康・スポーツ","https://kadai-moodle.kagawa-u.ac.jp/course/index.php?categoryid=213","0"
"3","バドミントンＡ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5321","1"
"3","バドミントンＢ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5323","1"
"3","キャンプ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5334","1"
"2","主題科目","https://kadai-moodle.kagawa-u.ac.jp/course/index.php?categoryid=214","0"
"3","SDGsをテーマとした問題解決学習","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7843","1"
"3","学習環境の現在と未来","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5061","1"
"3","特別支援教育とは　－誰一人取り残さない社会のために－","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5062","1"
"3","アメリカ「帝国」とグローバリゼーション","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5063","1"
"3","戦後の日本経済－バブル発生から平成の終わりまで","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7845","1"
"3","企業と社会の関係B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7847","1"
"3","株式・債券の仕組み","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7848","1"
"3","市場と感情の科学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7849","1"
"3","プロジェクトさぬき イ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5065","1"
"3","プロジェクトさぬき ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7850","1"
"3","Leading Edge Issues in Kagawa University イ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5066","1"
"3","Leading Edge Issues in Kagawa University ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7851","1"
"3","ヨーロッパの音楽祭の歴史と展望Ａ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7852","1"
"3","ヨーロッパの音楽祭の歴史と展望Ｂ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7853","1"
"3","マイノリティのライフヒストリー","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7855","1"
"3","はじめて学ぶDRI ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7857","1"
"3","企業統治と法 A","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7858","1"
"3","企業統治と法 B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7859","1"
"3","オリンピックの歴史と文化","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5071","1"
"3","やさしい法学入門","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5072","1"
"3","落語に学ぶ民法入門","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7860","1"
"3","損害保険を考える","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5073","1"
"3","2022 「教育」と「情報/ICT」について考えよう","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5074","1"
"3","幼児教育から見える日本の文化と子どもたちの育ち","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7862","1"
"3","心と身体の関係と医療 2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5075","1"
"3","栄養学のすすめ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5076","1"
"3","人を動かすロジカルコミュニケーション","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7866","1"
"3","こころとからだの科学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7868","1"
"3","筋肉の科学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7869","1"
"3","ITサービス概論（基礎）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7871","1"
"3","ITサービス概論（応用）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7872","1"
"3","情報数学の基礎","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7873","1"
"3","エクセルによる基本統計解析","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7874","1"
"3","身近な製品の仕組みとものづくりの基礎","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5077","1"
"3","植物のバイオセンシング　-作物の収量増大～水資源の有効利用-","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5079","1"
"3","地方都市と交通　-自動運転技術の役割-","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5080","1"
"3","身の回りの環境問題A","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5081","1"
"3","身の回りの環境問題B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5082","1"
"3","毒の科学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7876","1"
"3","植物の病気：自然淘汰のメカニズムとして","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7877","1"
"3","人類と微生物","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7880","1"
"3","作物の生産と環境","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7881","1"
"3","細胞膜の生理学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7883","1"
"3","医学にかかわる化学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7885","1"
"3","若年層の疾病と健康管理A","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5086","1"
"3","若年層の疾病と健康管理B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5087","1"
"3","情報生物学と疾患遺伝の基礎","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7886","1"
"3","瀬戸内海の環境と諸課題_2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7888","1"
"3","環境問題を科学の視点で考える","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5088","1"
"3","地域と香川大学 ﾛ 2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7892","1"
